date,number,name,rating,n_reviews,price
2021-03-18,67,"LG 27GL83A-B 27 Inch Ultragear QHD IPS 1ms NVIDIA G-SYNC Compatible Gaming Monitor, Black",4.7,"7,993",$349.99
2021-03-18,68,"APEMAN Dash Cam 1080P FHD DVR Car Driving Recorder 3 Inch LCD Screen 170° Wide Angle, G-Sensor, WDR, Parking Monitor…",4.4,"26,680",Not available
2021-03-18,69,"All-New Insignia NS-43DF710NA21 43-inch Smart 4K UHD - Fire TV Edition, Released 2020",4.6,"10,313",$259.99
2021-03-18,70,"Fire HD 8 Plus tablet, HD display, 32 GB, our best 8"" tablet for portable entertainment, Slate",4.5,"19,054",$139.99
2021-03-18,71,"HP Pavilion Gaming Desktop, NVIDIA GeForce GTX 1650 Super, Intel Core i3-10100, 8 GB DDR4 RAM, 256 GB PCIe NVMe SSD…",4.6,160,$799.00
2021-03-18,72,"Power Strip Surge Protector, Addtam 6 Outlets and 3 USB Ports 5Ft Long Extension Cord, Flat Plug Overload Surge…",4.8,"1,595",Not available
2021-03-18,73,Echo Auto- Hands-free Alexa in your car with your phone,4.0,"106,885",$64.98
2021-03-18,74,"2 Pack Surge Protector Power Strip with 6 Outlets 2 USB Ports, 5-Foot Long Heavy-Duty Braided Extension Cords, Flat Plug…",4.8,"5,510",Not available
2021-03-18,75,"Ring Spotlight Cam Battery HD Security Camera with Built Two-Way Talk and a Siren Alarm, Black, Works with Alexa",4.6,"20,952",$219.99
2021-03-18,76,"YI Security Home Camera Baby Monitor, 1080p WiFi Smart Wireless Indoor Nanny IP Cam with Night Vision, 2-Way Audio…",4.3,"40,858",$17.99
2021-03-18,77,"Wake Up Light Sunrise Alarm Clock for Kids, Heavy Sleepers, Bedroom, with Sunrise Simulation, Sleep Aid, Dual Alarms, FM…",4.7,"9,854",Not available
2021-03-18,78,"iRobot Roomba 981 Robot Vacuum-Wi-Fi Connected Mapping, Works with Alexa, Ideal for Pet Hair, Carpets, Hard Floors…",4.5,"3,563",$460.99
2021-03-18,79,"Apple iPhone 8, 64GB, Space Gray - Fully Unlocked (Renewed)",4.4,"23,468",$185.95
2021-03-18,80,"ARRIS SURFboard SB8200 DOCSIS 3.1 Gigabit Cable Modem, Approved for Cox, Xfinity, Spectrum & others",4.5,"16,774",$149.00
2021-03-18,81,"Ring Video Doorbell Pro – Upgraded, with added security features and a sleek design (existing doorbell wiring required)",4.5,"35,729",$159.99
2021-03-18,82,"[2021 Upgraded] COMSOON Bluetooth 5.0 Receiver for Car, Noise Cancelling Bluetooth AUX Adapter, Bluetooth Music Receiver…",4.6,571,Not available
2021-03-18,83,"Tile Mate (2020) 1-pack - Bluetooth Tracker, Keys Finder and Item Locator for Keys, Bags and More; Water Resistant with…",4.7,"36,340",$24.99
2021-03-18,84,"Apple TV (32GB, 4th Generation)",4.8,"14,007",$149.99
2021-03-18,85,Fire TV Cube | Hands-free streaming device with Alexa | 4K Ultra HD | 2019 release,4.6,"41,653",$104.99
2021-03-18,86,"Apple Watch Series 3 (GPS, 38mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"120,504",$230.41
2021-03-18,87,"Tracki 2021 Model Mini Real time GPS Tracker. Full USA & Worldwide Coverage. for Vehicles, Car, Kids, Elderly, Child…",4.2,"12,902",$15.53
2021-03-18,88,"Neewer 50-In-1 Action Camera Accessory Kit, Compatible with GoPro Hero9/Hero8/Hero7, GoPro Max, GoPro Fusion, Insta360…",4.5,"35,922",$29.99
2021-03-18,89,Ring Alarm Contact Sensor (2nd Gen),4.8,"9,813",Not available
2021-03-18,90,"Willful Smart Watch for Android Phones and iOS Phones Compatible iPhone Samsung, IP68 Swimming Waterproof Smartwatch…",4.3,"37,571",$28.79
2021-03-18,91,Fujifilm InstaX Mini Instant Film Rainbow & Staind Glass & Candy Pop & Shiny Star Film -10 Sheets X 4 Assort Value Set,4.8,"10,425",$31.00
2021-03-18,92,Dash Cam Front and Rear CHORTAU Dual Dash Cam 3 inch Dashboard Camera Full HD 170° Wide Angle Backup Camera with Night…,4.3,"12,150",$45.98
2021-03-18,93,Alex Tech 10ft - 1/2 inch Cord Protector Wire Loom Tubing Cable Sleeve Split Sleeving For USB Cable Power Cord Audio…,4.7,"16,329",$9.99
2021-03-18,94,"Apple TV 4K (32GB, Latest Model)",4.8,"20,112",$179.00
2021-03-18,95,"Blink Indoor – wireless, HD security camera with two-year battery life, motion detection, and two-way audio – 1 camera…",4.5,"3,256",Not available
2021-03-18,96,Funsaver One Time Use Film Camera (2-pack),4.8,"1,535",$24.83
2021-03-18,97,"Power Strip with USB, TESSAN Mountable Flat Plug Extension Cord with 4 Widely Spaced Outlets, 3 USB Charger, 5 FT Power…",4.8,"17,069",Not available
2021-03-18,98,"Fire HD 10 Kids Edition Tablet – 10.1” 1080p full HD display, 32 GB, Blue Kid-Proof Case",4.8,"28,938",$199.99
2021-03-18,99,"Majority Bowfell Small Sound Bar for TV with Bluetooth, RCA, USB, Opt, AUX Connection, Mini Sound/Audio System for TV…",4.2,"5,592",$36.95
2021-03-18,100,eRapta ERT01 2nd Generation Car Rear View Reversing Backup Camera Automotive with 149°Perfect View Angle 8 LED Lights…,4.4,"14,454",Not available
2021-03-19,1,"All-new Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",4.7,"195,620",$44.99
2021-03-19,2,Fire TV Stick 4K streaming device with Alexa Voice Remote | Dolby Vision | 2018 release,4.7,"566,680",$39.99
2021-03-19,3,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",4.7,"379,036",$17.99
2021-03-19,4,Echo Show 5 -- Smart display with Alexa – stay connected with video calling - Charcoal,4.7,"346,554",$44.99
2021-03-19,5,"Fire 7 tablet (7"" display, 16 GB) - Black",4.4,"170,124",$82.97
2021-03-19,6,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,4.8,"93,801",$29.99
2021-03-19,7,"Blink Outdoor – wireless, weather-resistant HD security camera with two-year battery life and motion detection – 1…",4.5,"35,883",$224.98
2021-03-19,8,"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Blue Kid-Proof Case",4.6,"157,357",$154.97
2021-03-19,9,All-new Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Glacier White,4.8,"49,554",$44.99
2021-03-19,10,"Wyze Cam v2 1080p HD Indoor WiFi Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the Google…",4.5,"108,376",$25.98
2021-03-19,11,Kindle Paperwhite – Now Waterproof with more than 2x the Storage – Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"99,792",$94.99
2021-03-19,12,"All-new Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",4.6,"41,755",$104.98
2021-03-19,13,"Majority Bowfell Small Sound Bar for TV with Bluetooth, RCA, USB, Opt, AUX Connection, Mini Sound/Audio System for TV…",4.2,"5,622",$36.95
2021-03-19,14,HP 24mh FHD Monitor - Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height…,4.8,"11,116",$164.99
2021-03-19,15,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Controls,4.7,"72,085",$46.94
2021-03-19,16,"Fire HD 8 tablet, 8"" HD display, 32 GB, designed for portable entertainment, Black",4.6,"84,030",$134.99
2021-03-19,17,"New Apple iPad (10.2-inch, Wi-Fi, 128GB) - Space Gray (Latest Model, 8th Generation)",4.9,"31,187",$419.00
2021-03-19,18,Sabrent 4-Port USB 2.0 Hub with Individual LED lit Power Switches (HB-UMLS),4.6,"60,834",$10.89
2021-03-19,19,"Power Strip, Bototek Surge Protector with 10 AC Outlets and 4 USB Charging Ports,1875W/15A, 2100 Joules, 6 Feet Long…",4.8,"33,509",$24.83
2021-03-19,20,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"89,514",$26.13
2021-03-19,21,Fujifilm Instax Mini Instant Film Twin Pack (White),4.8,"57,440",$13.38
2021-03-19,22,"Fire HD 8 Kids Edition tablet, 8"" HD display, 32 GB, Blue Kid-Proof Case",4.7,"69,972",$199.97
2021-03-19,23,"Roku Premiere | HD/4K/HDR Streaming Media Player, Simple Remote and Premium HDMI Cable",4.7,"63,382",$34.00
2021-03-19,24,"Monocular Telescope,16x52 Monocular Dual Focus Optics Zoom Telescope, Day & Low Night Vision- [Upgrade] Waterproof…",4.7,621,$21.99
2021-03-19,25,"USB Wall Charger, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3…",4.7,"26,423",$19.97
2021-03-19,26,"Midland - WR120B/WR120EZ - NOAA Emergency Weather Alert Radio - S.A.M.E. Localized Programming, Trilingual Display, 60…",4.5,"9,018",$23.99
2021-03-19,27,"Willful Smart Watch for Android Phones and iOS Phones Compatible iPhone Samsung, IP68 Swimming Waterproof Smartwatch…",4.3,"37,756",$28.79
2021-03-19,28,"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots)",4.8,"33,474",$34.36
2021-03-19,29,"OHill Cable Clips, 16 Pack Black Cord Organizer Cable Management for Organizing Cable Cords Home and Office, Self…",4.5,"27,340",$7.99
2021-03-19,30,"Roku Ultra 2020 | Streaming Media Player HD/4K/HDR/Dolby Vision with Dolby Atmos, Bluetooth Streaming, and Roku Voice…",4.7,"7,467",$79.00
2021-03-19,31,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",4.7,"29,502",$149.98
2021-03-19,32,"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD…",4.6,"26,120",$364.99
2021-03-19,33,"New Apple iPad (10.2-inch, Wi-Fi, 32GB) - Gold (Latest Model, 8th Generation)",4.9,"31,187",$338.50
2021-03-19,34,"Wyze Cam v3 with Color Night Vision, 1080p HD Indoor/Outdoor Video Camera, 2-Way Audio, Works with Alexa, Google…",4.3,54,$29.98
2021-03-19,35,"Sceptre 20"" 1600x900 75Hz Ultra Thin LED Monitor 2x HDMI VGA Built-in Speakers, Machine Black Wide Viewing Angle 170…",4.5,"14,715",$79.97
2021-03-19,36,"Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the…",4.5,"61,294",$37.98
2021-03-19,37,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV Edition,4.7,"32,930",$129.99
2021-03-19,38,"GE 6 Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers…",4.8,"52,952",$12.84
2021-03-19,39,"TCL 50-inch Class 4-Series 4K UHD Smart Roku LED TV - 50S435, 2021 Model",4.6,"4,137",$339.50
2021-03-19,40,"Sceptre Curved 27"" 75Hz LED Monitor HDMI VGA Build-In Speakers, EDGE-LESS Metal Black 2019 (C275W-1920RN)",4.7,"6,435",$166.99
2021-03-19,41,"Apple Watch Series 3 (GPS, 38mm) - Silver Aluminum Case with White Sport Band",4.8,"120,717",$230.42
2021-03-19,42,"Apple Watch Series 3 (GPS, 42mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"120,717",$229.00
2021-03-19,43,All-New Insignia NS-24DF310NA21 24-inch Smart HD 720p TV - Fire TV Edition,4.6,"6,662",$99.99
2021-03-19,44,"Cord Cover Raceway Kit, 157in Cable Cover Channel, Paintable Cord Concealer System Cable Hider, Cord Wires, Hiding Wall…",4.5,"14,126",$17.99
2021-03-19,45,"TP-Link AC1750 Smart WiFi Router (Archer A7) -Dual Band Gigabit Wireless Internet Router for Home, Works with Alexa, VPN…",4.5,"44,044",$64.99
2021-03-19,46,"VELCRO Brand ONE-WRAP Cable Ties | 100Pk | 8 x 1/2"" Black Cord Organization Straps | Thin Pre-Cut Design | Wire…",4.8,"24,047",$10.54
2021-03-19,47,"New Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (Latest Model, 8th Generation)",4.9,"31,187",$275.08
2021-03-19,48,"APEMAN Dash Cam 1080P FHD DVR Car Driving Recorder 3 Inch LCD Screen 170° Wide Angle, G-Sensor, WDR, Parking Monitor…",4.4,"26,755",$40.20
2021-03-19,49,"New Apple Watch SE (GPS, 44mm) - Space Gray Aluminum Case with Black Sport Band",4.9,"21,860",$265.88
2021-03-19,50,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black",4.6,"169,514",$149.99
2021-03-19,51,Apple 60W MagSafe 2 Power Adapter (for MacBook Pro with 13-inch Retina Display),4.8,"2,102",$37.31
2021-03-19,52,"Willful Smart Watch for Android Phones and iOS Phones Compatible iPhone Samsung, IP68 Swimming Waterproof Smartwatch…",4.3,"37,756",$28.79
2021-03-19,53,Victure 1080P 4Pcs Indoor Security Camera System Home Monitor with 2.4Ghz Pet/Baby/Nanny Security Surveillance Camera…,4.3,"13,057",$119.99
2021-03-19,54,"All-new Echo Dot (4th Gen) Kids Edition | Designed for kids, with parental controls | Panda",4.8,"10,194",$59.99
2021-03-19,55,"Wake Up Light Sunrise Alarm Clock for Kids, Heavy Sleepers, Bedroom, with Sunrise Simulation, Sleep Aid, Dual Alarms, FM…",4.7,"9,905",$35.18
2021-03-19,56,"GE 6-Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 600 Joules, Twist-to-Close Safety Covers, UL Listed…",4.8,"52,952",$12.96
2021-03-19,57,"Fitbit Versa 2 Health and Fitness Smartwatch with Heart Rate, Music, Alexa Built-In, Sleep and Swim Tracking, Black…",4.6,"96,267",$165.00
2021-03-19,58,"Anker Power Strip with USB, 5 ft Extension Cord, PowerPort Cube USB with 3 Outlets and 3 USB Ports, Portable Design…",4.8,"28,744",$17.47
2021-03-19,59,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait…",4.7,"20,963",$114.99
2021-03-19,60,"Hmrope 100pcs Cable Zip Ties Heavy Duty 8 Inch, Premium Plastic Wire Ties with 50 Pounds Tensile Strength, Self-Locking…",4.7,"8,124",$5.99
2021-03-19,61,Echo Auto- Hands-free Alexa in your car with your phone,4.0,"106,998",$64.98
2021-03-19,62,"GE 6 Outlet Power Strip, 8 Ft Long Extension Cord, Grounded Outlets, UL Listed, White, 14832",4.7,"15,790",$7.99
2021-03-19,63,"USB Wall Charger, Surge Protector, 5 Outlet Extender with 4 USB Charging Ports ( 1 USB C Outlet) 3-Sided 1800J Power…",4.8,"5,193",$19.99
2021-03-19,64,"Ring Video Doorbell Pro – Upgraded, with added security features and a sleek design (existing doorbell wiring required)",4.5,"35,729",$159.99
2021-03-19,65,"Power Strip Surge Protector, Addtam 6 Outlets and 3 USB Ports 5Ft Long Extension Cord, Flat Plug Overload Surge…",4.8,"1,603",$19.99
2021-03-19,66,"Anker Power Strip with USB PowerExtend USB 2 mini, 2 Outlets, and 2 USB Ports, Flat Plug, 5 ft Extension Cord, Safety…",4.8,"10,362",$11.89
2021-03-19,67,"Fire HD 8 Plus tablet, HD display, 32 GB, our best 8"" tablet for portable entertainment, Slate",4.5,"19,095",$139.99
2021-03-19,68,"Ring Spotlight Cam Battery HD Security Camera with Built Two-Way Talk and a Siren Alarm, Black, Works with Alexa",4.6,"20,975",$219.99
2021-03-19,69,"iRobot Roomba 981 Robot Vacuum-Wi-Fi Connected Mapping, Works with Alexa, Ideal for Pet Hair, Carpets, Hard Floors…",4.5,"3,568",$469.99
2021-03-19,70,"2 Pack Surge Protector Power Strip with 6 Outlets 2 USB Ports, 5-Foot Long Heavy-Duty Braided Extension Cords, Flat Plug…",4.8,"5,527",$27.59
2021-03-19,71,"Ear Wax Removal Endoscope Otoscope, Earwax Remover Tools, Scope, with 1080P FHD Camera, 6 Led Lights, Wireless Connected…",4.6,"3,073",$35.99
2021-03-19,72,"New Apple Watch Series 6 (GPS, 40mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"26,959",$344.08
2021-03-19,73,"Power Strip with 8 Ft, YINTAR Surge Protector with 10 Outlets and 4 USB Ports, 8 Feet Flat Plug Extension Cord (1875W…",4.8,"3,171",$20.88
2021-03-19,74,"LG 27GL83A-B 27 Inch Ultragear QHD IPS 1ms NVIDIA G-SYNC Compatible Gaming Monitor, Black",4.7,"8,018",$349.99
2021-03-19,75,"FosPower Emergency Solar Hand Crank Portable Radio, NOAA Weather Radio for Household and Outdoor Emergency with AM/FM…",4.6,"14,102",$23.45
2021-03-19,76,"YI Security Home Camera Baby Monitor, 1080p WiFi Smart Wireless Indoor Nanny IP Cam with Night Vision, 2-Way Audio…",4.3,"40,907",$17.99
2021-03-19,77,"LG 24M47VQ 24-Inch LED-lit Monitor, Black",4.7,"3,351",$99.99
2021-03-19,78,"Tile Mate (2020) 1-pack - Bluetooth Tracker, Keys Finder and Item Locator for Keys, Bags and More; Water Resistant with…",4.7,"36,421",$24.99
2021-03-19,79,Dash Cam Front and Rear CHORTAU Dual Dash Cam 3 inch Dashboard Camera Full HD 170° Wide Angle Backup Camera with Night…,4.3,"12,194",$45.98
2021-03-19,80,"All-New Insignia NS-43DF710NA21 43-inch Smart 4K UHD - Fire TV Edition, Released 2020",4.6,"10,334",$249.99
2021-03-19,81,"ARRIS SURFboard SB8200 DOCSIS 3.1 Gigabit Cable Modem, Approved for Cox, Xfinity, Spectrum & others",4.5,"16,798",$149.00
2021-03-19,82,"New Apple iPad (10.2-inch, Wi-Fi, 128GB) - Gold (Latest Model, 8th Generation)",4.9,"31,187",$363.40
2021-03-19,83,Fire TV Cube | Hands-free streaming device with Alexa | 4K Ultra HD | 2019 release,4.6,"41,720",$104.99
2021-03-19,84,"Willful Smart Watch for Android Phones and iOS Phones Compatible iPhone Samsung, IP68 Swimming Waterproof Smartwatch…",4.3,"37,756",$28.79
2021-03-19,85,"Apple iPhone 8, 64GB, Space Gray - Fully Unlocked (Renewed)",4.4,"23,534",$182.00
2021-03-19,86,"Zmodo 1080p Full HD Outdoor Wireless Security Camera System, Smart Home Indoor Outdoor WiFi IP Camera with Night Vision…",4.3,"1,699",$32.34
2021-03-19,87,Fujifilm InstaX Mini Instant Film Rainbow & Staind Glass & Candy Pop & Shiny Star Film -10 Sheets X 4 Assort Value Set,4.8,"10,442",$31.00
2021-03-19,88,"TCL 32-inch 3-Series 720p Roku Smart TV - 32S335, 2021 Model",4.6,"4,285",$148.00
2021-03-19,89,"ASUS Laptop L210 Ultra Thin Laptop, 11.6” HD Display, Intel Celeron N4020 Processor, 4GB RAM, 64GB Storage, NumberPad…",4.3,"6,174",$239.00
2021-03-19,90,"TP-Link Deco Mesh WiFi System (Deco S4) – Up to 5,500 Sq.ft. Coverage, Replaces WiFi Router and Extender, Gigabit Ports…",4.6,"7,654",$129.99
2021-03-19,91,"Apple TV 4K (32GB, Latest Model)",4.8,"20,148",$157.52
2021-03-19,92,"Blink Indoor – wireless, HD security camera with two-year battery life, motion detection, and two-way audio – 1 camera…",4.5,"3,300",$79.99
2021-03-19,93,"Apple TV (32GB, 4th Generation)",4.8,"14,031",$149.99
2021-03-19,94,eRapta ERT01 2nd Generation Car Rear View Reversing Backup Camera Automotive with 149°Perfect View Angle 8 LED Lights…,4.4,"14,473",$22.29
2021-03-19,95,"Neewer 50-In-1 Action Camera Accessory Kit, Compatible with GoPro Hero9/Hero8/Hero7, GoPro Max, GoPro Fusion, Insta360…",4.5,"35,966",$29.99
2021-03-19,96,"Occer 12x25 Compact Binoculars with Clear Low Light Vision, Large Eyepiece Waterproof Binocular for Adults Kids,High…",4.4,"9,782",$28.50
2021-03-19,97,"[2021 Upgraded] COMSOON Bluetooth 5.0 Receiver for Car, Noise Cancelling Bluetooth AUX Adapter, Bluetooth Music Receiver…",4.6,580,$16.99
2021-03-19,98,"Tracki 2021 Model Mini Real time GPS Tracker. Full USA & Worldwide Coverage. for Vehicles, Car, Kids, Elderly, Child…",4.2,"12,942",$16.04
2021-03-19,99,Alex Tech 10ft - 1/2 inch Cord Protector Wire Loom Tubing Cable Sleeve Split Sleeving For USB Cable Power Cord Audio…,4.7,"16,388",$9.99
2021-03-19,100,"Power Strip with USB, TESSAN Mountable Flat Plug Extension Cord with 4 Widely Spaced Outlets, 3 USB Charger, 5 FT Power…",4.8,"17,114",$17.47
2021-03-20,1,Fire TV Stick 4K streaming device with Alexa Voice Remote | Dolby Vision | 2018 release,4.7,"569,110",$39.99
2021-03-20,2,"All-new Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",4.7,"198,441",$59.99
2021-03-20,3,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",4.7,"381,640",$17.99
2021-03-20,4,Echo Show 5 -- Smart display with Alexa – stay connected with video calling - Charcoal,4.7,"348,602",$44.99
2021-03-20,5,"Fire 7 tablet (7"" display, 16 GB) - Black",4.4,"171,077",$82.97
2021-03-20,6,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,4.8,"94,505",$24.99
2021-03-20,7,"Blink Outdoor – wireless, weather-resistant HD security camera with two-year battery life and motion detection – 1…",4.5,"36,466",$224.98
2021-03-20,8,"Wyze Cam v2 1080p HD Indoor WiFi Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the Google…",4.5,"108,855",$25.98
2021-03-20,9,Kindle Paperwhite – Now Waterproof with more than 2x the Storage – Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"100,124",$94.99
2021-03-20,10,"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Blue Kid-Proof Case",4.6,"158,432",$154.97
2021-03-20,11,All-new Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Glacier White,4.8,"50,470",$59.99
2021-03-20,12,"All-new Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",4.6,"42,356",$124.98
2021-03-20,13,"New Apple iPad (10.2-inch, Wi-Fi, 128GB) - Space Gray (Latest Model, 8th Generation)",4.9,"31,619",$399.00
2021-03-20,14,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Controls,4.7,"72,543",$39.99
